title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
lae如何在windows平台打包编译,野生技术协会,1,40,1,3,3,4,2,0,Lae官方,19873203,1473317065
【洛奇英雄传】日语剧情 女神降临,网络游戏,1,535,2,1,9,3,17,2,泪梦初音,3323529,1473317251
【妆师】（ENG - JPN）“我”年的邮袋举行了Open my pouch OSAKA&微博@妆师,美妆,2,47,0,0,0,0,3,0,妆师,26316820,1473317043
【FA发牌员每周秀】55_2血翻盘？鸡腿杖无情噬主,电子竞技,1,109878,440,218,153,232,34,1,爱喝假酒的FA,1461498,1473318086
【九州天空城】白庭君X刘畅cut E22（下）,影视剪辑,1,901,3,0,14,5,15,5,想拥有马甲线的豌豆子,4634524,1473318088
【K莫】我爱他 KOX美人师兄 KO伤美人心了，然后美人就离家出走跑路了 结尾有彩蛋 虐向 HE,影视剪辑,1,15195,162,29,440,207,34,17,Pemmmmmmy,15559445,1473318088
【妆师】我的日常妆My Everyday Makeup - Maddi Bragg&微博@妆师,美妆,2,107,1,0,7,0,2,0,妆师,26316820,1473318105
【九州天空城】白庭君X刘畅cut E23,影视剪辑,1,952,0,0,10,5,10,1,想拥有马甲线的豌豆子,4634524,1473318173
【九州天空城】白庭君X刘畅cut E24（下）,影视剪辑,1,1171,6,5,15,8,2,3,想拥有马甲线的豌豆子,4634524,1473318339
【九州天空城】白庭君X刘畅cut E24（上）,影视剪辑,1,884,3,0,7,7,13,4,想拥有马甲线的豌豆子,4634524,1473318285
「守护甜心」如果把歌呗的登场换成极乐净土,综合,1,48261,397,60,329,173,147,99,第二颗纽扣给樱酱QvQ,11644473,1473318436
【米哥拆封】一款叫做罗拉的耳机？监听级？,影音智能,1,10965,229,53,55,93,11,3,米奇沃克斯,16151010,1473318381
绯夜传说-神秘偶像,单机游戏,1,68,0,0,3,0,9,1,失眠叉叉,17846054,1473318364
【唇膏试色】丝芙兰give me some lip礼盒 2016【搬运】,美妆,2,1998,8,14,27,3,6,0,巴啦啦果平大儿,11432262,1473318398
万象皆杀散件荆棘测试,单机游戏,1,358,0,0,0,0,1,0,liyu2799,17613821,1473318273
300英雄潜行吧！克子，神助攻手_高清,电子竞技,1,37,0,1,0,2,13,0,拉菲-标枪-Z23-绫波,16192068,1473318326
爱上（文君）+谢谢艾【唯艾君倾】,日常,1,2964,77,10,228,19,22,10,醉-夏,4418669,1473318339
『玩具』令人生氣！會讀心的神準喵喵！,搞笑,2,811,2,2,25,4,4,7,AoiChen趣日本,39372672,1473318263
【百合】FLOWERS春篇中文流程 立花线 第六期,单机游戏,1,556,5,6,28,6,14,5,YuriKnight4EVER,1790116,1473318162
【花希】【FocusHayes】花希小短片集合,明星,2,492,4,0,4,1,13,1,FocusHayes花希后援站,476169,1473318425
[众生02]开发日记-界面和系统的大幅改进,单机游戏,1,5033,52,28,30,195,33,92,边境游戏工作室,40520874,1473318497
迪奥、阿玛尼丝绒、LM妆前乳及部分开架底妆使用感受,美妆,1,5621,4,24,20,2,1,3,绵麦肥羊,3944733,1473318417
【Gameranx】PS4 Pro: Everything You NEED TO KNOW,单机游戏,2,61,1,0,0,0,12,0,鄂王帐下铁血背嵬,1474313,1473318199
乡村路边风景,绘画,2,6084,7,4,507,10,47,49,wangyao127,11076016,1473318373
【扭三|权瑜】成佛,影视剪辑,1,4141,53,18,154,62,8,34,今天权瑜产粮了吗,10182601,1473318178
大锤八十,网络游戏,1,215,0,0,1,0,3,0,吾昂乌昂,34467690,1473318447
K KYO,Mugen,1,1071,6,7,10,5,22,1,わ黑涩天空モヘ,29507262,1473318483
纽西兰6岁儿童PK手持斧头强盗 英勇行为被监控记录下来,日常,2,1354,12,7,3,0,12,0,藍莓君,18268766,1473318144
像花儿一样,明星,1,15,0,0,0,0,3,0,PEG组合,11329479,1473318468
星际争霸2神族CG合集,电子竞技,2,8228,248,11,205,22,24,1,身后带起龙卷风,24017999,1473318337
进击的巨人PC版 猫爷人物分析（莎夏篇）卖血的狂战士！,单机游戏,1,1157,8,3,3,7,15,4,中二晚期怪蜀黍一猫爷,10832212,1473318279
【四月是你的谎言】钢琴 Again —— 一个人也能四手联弹,演奏,1,3160,20,28,45,48,29,8,纽约盗图君,4984480,1473318424
【Boys Age】 - In The Doldrums (Official Music Video),音乐综合,2,72,0,0,1,0,9,0,去胖xx,2628145,1473318153
2017年天津大学行政管理宏微观经济学考试大纲解析内部资料考研推免考研报录比考研复试线考研大纲考研真题考研参考书考研复试,校园学习,1,360,0,2,32,0,3,1,怪怪龙,34601913,1473318159
《爸比好荐》第2集－防蚊神器，谁在说假话？,日常,1,185,1,0,0,4,4,0,好荐的鱼爸,38965387,1473318552
SNSD and TWICE Interactions（少时与兔瓦斯的互动合集）,明星,2,15679,395,36,298,16,27,42,榛知半半,7909500,1473318591
四个又热又浪的BOYS正向你走来！,电音,2,270,8,0,2,1,0,0,丨知了视频丨,12180101,1473318603
【CSGO】ALEX解说团队片头 by EVELINE,网络游戏,1,387,3,7,2,10,6,0,EVELINELF,2513763,1473318548
献给老一辈,日常,1,113,0,3,3,1,2,0,羊角蜜,2729011,1473318494
泰剧毒爱自制mv——还魂门,影视剪辑,1,2090,13,3,26,16,15,18,原来你是这样的追星狗,8586658,1473318511
[EVE]偏振恶狼作死0抗性裸奔4级任务,网络游戏,1,1703,17,2,7,4,15,0,猫E猫V猫E猫,1763479,1473318121
【MR 混合现实】MR初体验之宇宙海贼训练,单机游戏,1,1439,4,3,2,2,9,0,艾斯达尔,3813000,1473318532
【广播体操】张杰的召唤,明星,1,487,12,3,17,6,17,7,请叫我阿泽君,1610589,1473318616
绯夜传说-暑假大作战,单机游戏,1,44,1,0,3,0,1,1,失眠叉叉,17846054,1473318621
【太空堡垒作品】《微微一笑很倾城》震撼预告,影视剪辑,1,371,2,1,4,2,10,0,太空堡垒BATTLESTAR,20512229,1473318638
［Tech＋］X战警番外2：X教授的惊天危机,手机平板,1,2751,3,1,3,1,12,0,手机中国视频,16789107,1473318166
林丹 和 盖得 （这才是互相敬重的对手）新增P4,运动,2,1937,14,2,46,2,14,0,靠谱大龄女,5199291,1473318128
【电影解说】这部细思极恐的电影《捉迷藏》，我也就刷了4遍而已~,影视杂谈,2,158211,396,218,1261,141,314,28,迷妹来了,35655271,1473318272
【中字WINGS Short Film #3 STIGMA】-BTS_CLICK_BANG防弹点击站,明星,1,1207,4,2,32,21,24,4,BTS_CLICK_BANG,39944189,1473318128
【蔡赟傅海峰】【风云】精彩时刻,运动,1,12071,781,27,438,159,69,52,IamwhoIam7,12484787,1473318143
【老北】辐射4核子世界：10儿童乐园僵尸成群,单机游戏,1,148,0,0,1,2,5,0,真森林木,4400476,1473318107
用家居小物做出漂亮指甲！！超实用教程！,美妆,2,26466,217,44,1561,281,94,11,-Magpie-,37642349,1473318127
【中字】 天海祐希 20130405 女信长宣传,综艺,2,8059,134,17,308,57,19,38,亚达莫小分队,27570132,1473318129
【獒龙】借口 | 就算没有结果我也能承受,运动,1,1321,13,9,73,10,7,2,一番卤酱,23537070,1473318410
丨夏厨丨当年入秋时的炒田螺 VOL.38,美食制作,1,6744,86,15,77,66,27,68,夏厨陈二十,22309487,1473318496
【160907 YUKIri直播录制】Overwatch,电子竞技,1,486,4,12,13,7,7,1,小笼包包子铺,39713106,1473318468
【技术流】 分解饶舌歌手的押韵技巧-中文字幕,社科人文,1,20469,61,31,1581,280,267,255,青木儷亞,4919183,1473318300
【本田仁美】20150328 本田仁美Camera in 大阪,明星,2,354,1,0,20,1,9,2,Team8本田仁美,38610156,1473318323
【刀剑乱舞MMD】one last time【一期一振】,MMD·3D,1,851,8,15,83,28,14,5,浅浅_Asaki,7435890,1473318243
2016-Audition细节决定成败 教你做手机来电铃声,野生技术协会,1,482,1,4,13,6,11,3,会修图的摄影师泰然,18049113,1473318378
【妆师】准备好我的生日Get Ready With Me - Birthday&微博@妆师,美妆,2,88,1,0,2,0,5,0,妆师,26316820,1473318288
【银魂MMD】ちっちゃい二人とおっきい二人でいーあるふぁんくらぶ！,MMD·3D,2,351,9,2,33,3,7,2,沉默的羔羊49,3506313,1473318338
NCT U -Without You MV在玹cut,明星,1,282,0,2,13,0,4,0,吸昀一刻,19975951,1473318620
老板真好哦,明星,1,17,0,0,0,0,4,0,PEG组合,11329479,1473318132
【太空堡垒作品】《钢刀》幕后制作特辑,预告 资讯,1,37,0,0,0,0,5,0,太空堡垒BATTLESTAR,20512229,1473318413
deft9月2日直播翻盘飞机,网络游戏,1,90,1,0,0,0,4,0,xiaohuli0122,32998636,1473318622
【MV】Kamaiyah - How Does It Feel,MV,2,150,0,0,0,0,12,0,miwayoshida,9396024,1473318656
【配音】佐藤心(26岁)附中日字幕,短片·手书·配音,1,828,2,7,11,6,12,0,改了名字的Yui,2389013,1473318579
摄影大师刘香成：解读布莉姬镜头下的电影巨星,社科人文,1,166,1,0,4,0,1,0,看看新闻Knews,6250993,1473318542
［油管］桌面整理／学习用品｜amanda steele,日常,2,2222,6,2,42,0,10,3,鸭梨梨梨是鸭梨,4301712,1473318668
【Boys Age】- Round And Round/Rule of Rose 〔MUSIC VIDEO〕,音乐综合,2,306,0,0,6,4,5,2,去胖xx,2628145,1473318663
【萌猫】小花想和大黄一起吃饭,喵星人,1,158,3,1,0,0,4,2,小婷荷Animatinghe,6784595,1473318694
爷大干  2016-09-08  我叫 爱爱 慕虚荣,网络游戏,1,399,3,3,0,4,9,0,HodorTV,32479718,1473318727
【崩坏学园2】日常刷分：无交易奏冥曲1分钟弹丸4-6,手机游戏,1,351,1,4,0,0,5,0,冰枪凯文,5441542,1473318715
【Tom Holland】 in ‘In The Heart Of The Sea’ Prepare Him for S,影视剪辑,1,500,3,4,23,14,9,9,TomHolland资讯站,19750219,1473318730
160625 Pledis Girlz Concert  《Roller Coaster》周洁琼饭拍,明星,2,1614,4,2,57,2,8,17,Jieqiong_Cam,40524604,1473318731
【配日历啦】LOVE IS-插画师Puuung@Arirang采访（Arts Avenue 2016 _ Illustr,明星,1,1582,4,4,88,18,33,24,配日历啦,6596204,1473318731
新女团队内个人向颜值LINE盘点,明星,1,6819,722,35,58,7,8,2,掉渣村霸,7677597,1473318735
不要被困难绊住 - Sports MEP,MAD·AMV,2,370,9,1,12,5,10,0,小鸟游天才,742692,1473318734
【樊振东】混双后采访樊振东刘高阳2P (妹子一直夸小胖,运动,2,7326,89,10,89,3,20,4,沉郁顿挫的大鱼豆腐,21567642,1473318693
【郑恺】《致青春》制作特辑 郑恺部分cut,预告 资讯,2,401,0,1,3,0,8,3,恺骑士的铠甲,25521163,1473318700
Astor│●新手必看●基礎修容詳細步驟(修容餅篇),美妆,1,66665,686,225,4722,2410,319,180,AstorLiu,26728635,1473318763
林丹 vs 田厚威 [低角度近距离] 2015日本公开赛1/4比赛,运动,2,2361,1,2,63,2,12,6,靠谱大龄女,5199291,1473318814
【泷泽秀明】-《毫不保留的爱》第九集预告片-私奔吧,影视剪辑,2,969,4,2,5,1,2,0,泷翼苑,23963319,1473318791
复古高马尾辫子，低调朴实，上课、工作、逛街、旅行......无论什么场合都能帮你一键适用！！！,美妆,1,4956,6,2,49,2,8,3,lady咔咔KAKA,17526460,1473318815
怨恨摇篮曲-废墟的引诱(普通话不过关，请见谅),单机游戏,1,25,1,4,1,0,5,0,漆黑的樱色,7369107,1473318822
【爱乐团】最终幻想15 9月7日音乐会直播视频,音乐综合,2,1368,9,6,61,6,9,1,桉桉桉酱,313419,1473318826
天谕日常弑神本,网络游戏,1,237,0,0,0,0,9,0,想画画的乡下人,40292964,1473318833
【九州天空城】【刃逸】【风刃x风天逸】手残乱剪,影视剪辑,1,1125,9,5,47,9,11,14,菠萝芒果苏,22805235,1473318905
珍爱生命，远离毒品,搞笑,1,423,2,4,3,4,3,2,愚洋街拍,27350620,1473318990
煤球王 2016年度 个人集锦视频,运动,2,531,9,2,16,7,11,1,织田QJ,156710,1473319012
[守望先锋][个人]Mendo Highlights Week #3 原来你是这种mendo,电子竞技,2,205,0,0,1,1,0,0,dreamstriker,4410864,1473318912
【油库搬运】皇牌空战6 中文剧情流程 第二关,单机游戏,2,1107,1,0,9,1,8,4,NSX-R,20414935,1473318923
【Broken Social Scene】 - Sweetest Kill,音乐综合,2,136,0,2,2,3,14,5,去胖xx,2628145,1473318964
防弹少年团 WINGS Short Film #3 STIGMA 金泰亨,明星,1,5179,28,2,246,5,141,27,onecrowd,10865415,1473318893
"【Bi】守望先锋 职业选手第一视角 Taimou,全世界没人比我更准！",电子竞技,1,1541,17,2,4,2,11,2,Innobition,951225,1473319079
【OSU】HoneyWorks-未来图 feat.合田美樱(CV:丰崎爱生),音游,1,2301,10,7,50,15,14,3,LEVEL36,558308,1473319137
守望先锋-呆呆呆死神~四杀五杀只是好看而已，团队才是关键=-=,电子竞技,1,120,1,1,0,0,16,1,樱冢龗,14545055,1473319125
【野生字幕装填完毕】细节解析 Wings- Short Film #3 STIGMA,明星,1,2169,53,7,104,6,17,2,onecrowd,10865415,1473319123
"日刊TOP10VOCALOID排行榜, 2016年9月8日",VOCALOID·UTAU,2,98,5,3,4,1,0,0,多重人格综合症患者,454015,1473318874
Dior迪奥花蜜系列形象大使刘亦菲,明星,2,62551,158,33,694,36,41,624,4pm不一定,16768081,1473319180
160625 Pledis Girlz Concert  《GIVE LOVE》饭拍,明星,2,422,3,0,15,1,4,2,Jieqiong_Cam,40524604,1473319164
站住！外套脱掉,明星,1,2881,0,0,6,0,3,2,PEG组合,11329479,1473318848
真人电影4（美版）航海家级 惊破天,野生技术协会,1,411,2,2,3,2,4,1,九九从戎,37984635,1473319152
【Boys Age】 - Sour (Official Music Video),音乐综合,2,133,0,2,4,2,10,3,去胖xx,2628145,1473318884
【太空堡垒作品】《钢刀》音乐特辑,影视剪辑,1,85,0,0,1,0,5,0,太空堡垒BATTLESTAR,20512229,1473318823
国服前十冰法,网络游戏,1,3237,31,18,21,18,15,6,rayasomebody,2192236,1473318874
【肥皂酱】第四期【神海2】通关流程,单机游戏,1,206,0,0,0,0,12,0,可乐一个求生萌新,38845866,1473318924
【Lorelle Meets The Obsolete】 - Sealed Scene (Official Video),音乐综合,2,28,0,0,0,0,0,0,去胖xx,2628145,1473319103
【凯源】情趁年少,明星,1,1491,17,7,56,30,8,2,揪你一下啊,20468510,1473319092
三世回眸两相忘第一部1.f4v,影视剪辑,1,455,12,2,15,0,8,0,月紫华,17363082,1473318961
韩语自学入门零基础学习——智恩韩语美文欣赏1（三十二）,校园学习,1,136,1,0,3,1,4,0,韩语零基础原点,32009367,1473319025
【太空堡垒作品】《少年》先导预告,预告 资讯,1,81,0,0,3,0,4,0,太空堡垒BATTLESTAR,20512229,1473319029
你知道什么是和田玉吗?,社科人文,1,2554,9,7,34,3,13,3,说一不二珠宝视频,30506201,1473319087
 【兔子兔子兔w】 前进吧→tomorrow,宅舞,1,2427,35,25,38,79,9,11,-兔子兔子兔w,7696223,1473318951
【节奏向】精彩镜头集MV《蜘蛛侠2》@原创兄,影视剪辑,1,358,1,3,6,5,7,0,原创兄,6032026,1473318937
转载 mhx 武士道双刀 柠檬4+1 35分46秒80,单机游戏,2,708,8,10,12,3,7,0,ghostrider11,662270,1473319094
大柳州女团/舞立方街舞文化推广中心,街舞,1,195,0,0,0,0,3,3,柳州舞立方街舞文化推广中心,37280581,1473318873
【CloeCouture】一天实测住在商店里是什么感受？,搞笑,2,298,5,1,6,1,3,0,沙拉君2016,25812538,1473319186
【梦回落茉×见月伊子】杏花弦外雨,翻唱,1,280,1,6,2,3,8,3,梦回落茉,1749902,1473319111
扬州中学生撞车留条,日常,2,455,2,2,1,0,8,2,学做人88,35070459,1473319152
你没事儿吧,明星,1,36,0,0,0,0,0,0,PEG组合,11329479,1473319152
CM 頭文字D 86 toyotaUK,汽车,2,897,6,2,19,3,14,1,Hadeless,1605063,1473319188
【生肉】20160907特蕾莎第二次首相质询,社科人文,2,0,0,0,0,0,0,0,咸豆浆肉粽子,4234120,1473319266
【为食煮意】第三话之超级简单冰皮月饼,美食制作,1,680,7,10,14,9,9,0,阿zi的快乐生活,12859859,1473319292
IOS/Android 『Stylish落武者～真田幸村～ 』 宣传视频,单机游戏,2,285,5,5,4,0,4,0,ldj7,136001,1473319292
【暴好异思】《小小土匪》守望先锋穿越剧 第十四集,电子竞技,1,228,2,2,1,4,5,0,国漫迷阿七,39715498,1473319295
【野生字幕装填完毕】细节解析 Wings- Short Film #2 LIE,明星,1,1859,42,3,90,6,25,1,onecrowd,10865415,1473319295
Deft直播 金克丝vs女警 韩服第一ADC惨遭神秘路人恐怖血虐,电子竞技,2,1782,21,7,7,2,5,0,慈城公园交谊舞,2135099,1473319298
【沈腾】咱穿第一季CUT第一期（含彩蛋）,综艺,2,21799,228,23,386,48,53,130,-Siuyuen,14307313,1473319440
【堂本光一】阿光就是记不住啊（忘词完整版）,明星,1,23123,991,41,1623,289,104,16,堂本家的花花,4507440,1473319222
绯夜传说-英雄们的灵魂,单机游戏,1,43,0,0,0,0,4,0,失眠叉叉,17846054,1473319469
 中国军队参加“国际军事比武大赛”全纪实 第五集 《军事纪实》 20160907,社科人文,2,3106,83,2,43,7,7,17,巨波,7196366,1473319321
【KA酱～】【话题商品！】超级好吃的调味汁！！,美食测评,2,295,0,1,2,2,9,0,VAL墨鱼丸,4987023,1473319621
【Lower Dens】'I Get Nervous' at Pitchfork Music Festival 2012,音乐现场,2,48,0,1,1,0,3,1,去胖xx,2628145,1473319322
【狐妖小红娘MAD】相聚万年树·自制（红雅）,国产原创相关,1,26967,197,46,797,242,105,150,剑覆清寒,3205458,1473319603
【广州IN舞团】特邀【北京TI】北京T.I-肖菲导师编舞workshow，BGM：Rudeboy,街舞,1,758,0,2,13,0,21,0,IN_DanceStudio,37418875,1473319630
【炉石传说-卡拉赞之夜】—每日欢乐幸运时刻 #169期 天选瓦里安！,电子竞技,2,7301,55,5,8,7,5,0,疾风小怪兽,8771364,1473319518
【WA】求生之路 坠机险途 m1,电子竞技,1,170,1,3,1,2,6,0,WilAlexand,7351688,1473319626
绯夜传说-永远的玛琪露奇术团,单机游戏,1,251,0,0,4,1,11,3,失眠叉叉,17846054,1473319624
芜湖神：灭龙瞬间一波推 20160831,网络游戏,1,37,0,2,0,0,1,0,王者短视频,28868540,1473319642
守望先锋小-d-va兔子乱投大招3杀四杀然后保存- -,电子竞技,1,111,0,0,0,0,1,1,樱冢龗,14545055,1473319435
【紫雨carol】《奇异人生》剧情解说02【失踪之人】,单机游戏,1,12073,577,41,86,356,20,105,紫雨carol,9064879,1473319605
【SSAM乐扣乐扣】骄傲吧-处女座！,日常,2,132,1,0,1,0,4,0,兰道当当当,21099676,1473319410
MOONSUN 在容仙梦里的星星 mamamoo,明星,1,16318,101,20,398,29,9,111,夜安辉色信号灯,36022417,1473319571
【杀手】弑神戮魔 P2,单机游戏,1,22,1,1,0,0,0,0,KILLER神晓,4589541,1473319484
【极品钢琴2】 天空之城（难度版）,音游,1,227,0,4,0,6,2,0,赞颂沉默_,25001352,1473319557
紧张追剧的啊黄《w 2世界,喵星人,1,962,9,4,4,4,7,0,鸭血必须冷锅下,5662312,1473319558
绯夜传说-稀奇古怪的故事,单机游戏,1,49,0,0,2,0,1,1,失眠叉叉,17846054,1473319196
智障的日常,明星,1,21,0,0,0,0,1,0,PEG组合,11329479,1473319313
【MMD】智乃酱的极乐净土,MMD·3D,1,2281,42,23,80,56,32,16,HopekiAlter,16174392,1473319254
【坛子哥吐槽】寄生兽,影视杂谈,1,229,1,1,0,0,2,0,谈资视频,25866561,1473319413
榨男日记 | 微微一榨很销魂,美食制作,1,8229,114,42,40,117,26,15,吃喝实验室,28929301,1473319204
【太空堡垒作品】《长江图》终极预告,预告 资讯,1,430,0,0,11,2,13,1,太空堡垒BATTLESTAR,20512229,1473319335
〖全场尴尬 迷之最佳〗我的小美上最佳了，庆祝一下,网络游戏,1,62,0,0,0,2,3,1,卖萌的阿尔宙斯,1525134,1473319347
我们仍未知道那天所见夜空美到窒息 | 第一次深切感受自己置身宇宙,日常,2,243,7,2,28,8,14,1,laylu刘鹿,1676841,1473319346
【活捉一只跳Poppin帅炸的漫画小人！】Clown【GH5舞蹈】,街舞,1,841,1,1,17,2,5,1,GH5舞蹈工作室,23539887,1473319345
你为什么不去游泳,明星,1,42,0,0,0,0,17,0,PEG组合,11329479,1473319589
【湾湾解说】2015中国公开赛女单8强 刘诗雯VS冯天薇,运动,2,988,14,2,23,1,4,1,dr丶blind,14544991,1473319623
三世回眸两相忘第二部2,影视剪辑,1,345,9,1,18,1,10,0,月紫华,17363082,1473319650
Alien Swarm（异形丛生）单人 困难模式 非完美通关之 五,网络游戏,1,117,1,1,1,2,0,3,HandleyPage,26927920,1473319649
【龙舞天团】<Ace hood-on my momma>韩国外教金老师,街舞,1,331,1,2,4,2,17,1,北京龙舞天团艺能学院,17577804,1473319350
【灯芯搬】【天天美食】好吃的冰皮月饼,美食制作,2,774,2,7,60,1,6,0,o夏沫o丶,25747041,1473319562
妹子多年相亲的经验，受伤不浅哪！,搞笑,1,250,0,0,0,0,5,0,大呲花工作室,30423538,1473319641
战地系列个人剪辑,单机游戏,1,75,0,0,0,0,5,0,绝对空虚-,17559515,1473319640
【太空堡垒作品】《我不是潘金莲》“老干部的日常”特辑,影视剪辑,1,159,1,0,0,1,3,0,太空堡垒BATTLESTAR,20512229,1473319601
【亲爱的，公主病】张予曦与熊骑士共舞极乐净土,影视剪辑,1,116348,570,362,1481,785,376,247,搜狐出品,8840164,1473319375
【欧美群像】Sugar-Maroon5 老子名叫赵日甜!,影视剪辑,1,41368,799,246,3947,1515,460,1827,你听说过乐高蝙蝠侠嘛,8049532,1473319379
『童年回忆』数码宝贝第一部同屏进化,综合,1,5607,16,7,59,33,21,6,那个鹿崽w,27759996,1473319371
食品有意思：图解葡萄酒应该如何保存，一看就懂哦哦,美食记录,1,605,0,1,10,0,13,3,食品有意思,40531388,1473319555
GTA4：第十一期,单机游戏,1,489,56,8,6,10,8,0,奋斗青年WANG,821774,1473319403
 【泰国阿叔Mark Wiens】家庭自制泰国菜 从韩国回曼谷（韩国第21天）,美食侦探,2,527,8,3,16,1,6,4,annipeach,10845658,1473319510
钟无艳的经典语录剪辑,影视剪辑,1,12102,5,9,155,25,81,60,橙酱儿,32520442,1473319393
情倾民国+嫌弃夫妇小说剪辑,明星,1,555,0,0,3,0,5,1,病妆皇后,40451690,1473319386
林中小屋,绘画,2,8897,36,4,1104,13,80,60,wangyao127,11076016,1473319518
【太空堡垒作品】《惊天大逆转》先导预告片,预告 资讯,1,108,0,0,0,0,2,1,太空堡垒BATTLESTAR,20512229,1473319453
【清水X七宝】脑力激荡~duang~【team☆肩周炎】,明星舞蹈,1,1377,18,17,21,29,6,1,qibao300,304517,1473319500
有珠的旧世界之旅 战锤全面战争 2v2 空地一体与战略轰炸，这根本就不是中古！,单机游戏,1,794,7,4,6,6,7,0,久逺寺有珠,9215556,1473319499
【神探苍教你玩】越南巨鳄无缝连招,网络游戏,1,11936,165,47,97,68,27,15,小苍estelle,16657147,1473319456
「WOTA艺」「不会飞的魔法使」黄婷婷生日应援  再一次为你而亮的荧光棒,宅舞,1,1316,29,12,11,53,21,3,是kkkan,23182691,1473319441
双语黄字 SETI天文学家 Seth Shostak揭秘神秘信号,科学科普,2,254,2,0,6,2,8,2,野生字幕菌的日常,39715473,1473319389
超级颜论第五季第2期：国足主场常“流浪” 武磊迟早进单刀,运动,1,729,2,3,3,6,4,3,超级颜论,40366491,1473319425
